trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,left_competitors,right_competitors,threat,no_rewards,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,2,5,1,4,left,0.46441254199999094,abhi,001,2022_Apr_16_2253,Patch_Foraging,2021.2.3,60.06363718347342,
