trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,left_competitors,right_competitors,threat,no_rewards,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,1,4,0,3,left,0.29118395800014696,abhi,001,2022_Apr_16_2310,Patch_Foraging,2021.2.3,60.1729369001297,
