trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,left_competitors,right_competitors,threat,no_rewards,key_resp.keys,key_resp.rt,rewards_captured,shock,total_reward_captured,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,1,4,0,3,left,0.29421559999991587,200,0,200,,001,2022-04-19_10h50.35.876,Patch_Foraging_19_12_30am,2022.1.2,60.037235093202256,
,,,,2,5,0,1,left,1.1846530999998777,100,0,300,,,,,,,
