trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,left_competitors,right_competitors,threat,no_rewards,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,5,1,0,3,left,0.26999579099992843,abhi,001,2022_Apr_16_2249,Patch_Foraging,2021.2.3,59.91870517691427,
