trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,14.5545051000081,None,space,10.798609199977363,,,,,p7,001,2022-04-21_19h16.59.439,Patch_Foraging_19_12_30am,2022.1.2,59.98210134258116,
,,,,,,,,25.37141390000761,None,space,7.221838999990723,p7,001,2022-04-21_19h16.59.439,Patch_Foraging_19_12_30am,2022.1.2,59.98210134258116,
