trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,left_competitors,right_competitors,threat,no_rewards,key_resp.keys,key_resp.rt,rewards_captured,shock,total_reward_captured,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,2,5,0,3,left,4.267617899999891,300,0,300,,001,2022-04-19_10h41.25.120,Patch_Foraging_19_12_30am,2022.1.2,60.07626080546378,
,,,,5,1,1,2,left,0.704819499999985,,,,,,,,,,
