trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,left_competitors,right_competitors,threat,no_rewards,key_resp.keys,key_resp.rt,rewards_captured,shock,total_reward_captured,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,1,4,0,1,left,0.20189459999983228,100,0,100,,001,2022-04-19_10h53.08.978,Patch_Foraging_19_12_30am,2022.1.2,59.93755705310661,
,,,,2,5,0,1,left,0.23711099999991347,100,0,200,,,,,,,
