trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,left_competitors,right_competitors,threat,no_rewards,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,1,4,1,3,left,0.5172009580001031,abhi,001,2022_Apr_16_2332,Patch_Foraging,2021.2.3,60.056964150612494,
