trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,left_competitors,right_competitors,threat,no_rewards,key_resp.keys,key_resp.rt,rewards_captured,shock,total_reward_captured,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,5,1,1,3,left,0.6992177999927662,100,-100,0,trial1,001,2022-04-19_16h15.07.092,Patch_Foraging_19_12_30am,2022.1.2,60.00700881611244,
1,0,1,0,5,1,1,5,left,0.5866886000148952,200,-100,100,trial1,001,2022-04-19_16h15.07.092,Patch_Foraging_19_12_30am,2022.1.2,60.00700881611244,
2,0,2,0,2,5,0,5,left,0.30799040000420064,300,0,400,trial1,001,2022-04-19_16h15.07.092,Patch_Foraging_19_12_30am,2022.1.2,60.00700881611244,
3,0,3,0,2,5,1,2,right,0.37816750002093613,0,-100,300,trial1,001,2022-04-19_16h15.07.092,Patch_Foraging_19_12_30am,2022.1.2,60.00700881611244,
4,0,4,0,5,1,0,1,right,0.42129869997734204,100,0,400,trial1,001,2022-04-19_16h15.07.092,Patch_Foraging_19_12_30am,2022.1.2,60.00700881611244,
