trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,left_competitors,right_competitors,threat,no_rewards,key_resp.keys,key_resp.rt,rewards_captured,shock,total_reward_captured,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,1,4,1,2,left,0.3384035999770276,100,-100,0,trial10,001,2022-04-19_16h47.46.187,Patch_Foraging_19_12_30am,2022.1.2,60.027036180308464,
1,0,1,0,1,4,1,1,right,2.0070193999563344,0,0,0,trial10,001,2022-04-19_16h47.46.187,Patch_Foraging_19_12_30am,2022.1.2,60.027036180308464,
2,0,2,0,1,4,1,5,right,0.26948990003438666,200,-100,100,trial10,001,2022-04-19_16h47.46.187,Patch_Foraging_19_12_30am,2022.1.2,60.027036180308464,
3,0,3,0,2,5,1,5,right,0.47649080003611743,100,-100,100,trial10,001,2022-04-19_16h47.46.187,Patch_Foraging_19_12_30am,2022.1.2,60.027036180308464,
4,0,4,0,2,5,1,3,right,0.2770027000224218,100,0,200,trial10,001,2022-04-19_16h47.46.187,Patch_Foraging_19_12_30am,2022.1.2,60.027036180308464,
